HAUPTNR,JAHR,URHAUPTNR,SPRCODE,GESCHLECHT,AUSSTELLUNGEN,EVENTS,PER2OR1ANCES,LITERATUR,RATING,PLZ
10951817,1993,4000226,1,1,479,0,0,1056,5,1200
10951817,1993,4000226,1,1,479,0,0,1056,5,6423
10990072,1988,4000226,1,1,479,0,0,1056,5,1200
10990072,1988,4000226,1,1,479,0,0,1056,5,6423
10990248,1988,4000226,1,1,479,0,0,1056,5,1200
10990248,1988,4000226,1,1,479,0,0,1056,5,6423
10990248,1988,4000226,1,1,479,0,0,1056,5,1200
10990248,1988,4000226,1,1,479,0,0,1056,5,6423
10990361,1976,4000226,1,1,479,0,0,1056,5,1200
10990361,1976,4000226,1,1,479,0,0,1056,5,6423
11016076,2000,10700501,1,2,26,0,0,10,2,4000
11013673,1985,4000226,1,1,479,0,0,1056,5,1200
11013673,1985,4000226,1,1,479,0,0,1056,5,6423
10822936,1987,4000226,1,1,479,0,0,1056,5,1200
10822936,1987,4000226,1,1,479,0,0,1056,5,6423
10798290,1979,4000226,1,1,479,0,0,1056,5,1200
10798290,1979,4000226,1,1,479,0,0,1056,5,6423
10798656,1991,4000226,1,1,479,0,0,1056,5,1200
10798656,1991,4000226,1,1,479,0,0,1056,5,6423
13285811,1926,4000046,1,1,54,0,0,85,4,3000
13285811,1926,4000046,1,1,54,0,0,85,4,8000
10822963,1986,4000226,1,1,479,0,0,1056,5,1200
10822963,1986,4000226,1,1,479,0,0,1056,5,6423
11016703,1986,4002368,1,0,68,0,0,88,4,6330
11016703,1986,4002368,1,0,68,0,0,88,4,9434
11016703,1986,4002368,1,0,68,0,0,88,4,5644
10907388,1991,4000226,1,1,479,0,0,1056,5,1200
10907388,1991,4000226,1,1,479,0,0,1056,5,6423
10907432,1982,4000226,1,1,479,0,0,1056,5,1200
10907432,1982,4000226,1,1,479,0,0,1056,5,6423
10907461,1981,4000226,1,1,479,0,0,1056,5,1200
10907461,1981,4000226,1,1,479,0,0,1056,5,6423
10822969,1985,4000226,1,1,479,0,0,1056,5,1200
10822969,1985,4000226,1,1,479,0,0,1056,5,6423
10823000,1984,4000226,1,1,479,0,0,1056,5,1200
10823000,1984,4000226,1,1,479,0,0,1056,5,6423
10823051,1973,4000226,1,1,479,0,0,1056,5,1200
10823051,1973,4000226,1,1,479,0,0,1056,5,6423
11016638,1994,4001904,1,1,72,0,0,35,3,3600
10944206,1987,4000226,1,1,479,0,0,1056,5,1200
10944206,1987,4000226,1,1,479,0,0,1056,5,6423
10944206,1987,4000226,1,1,479,0,0,1056,5,1200
10944206,1987,4000226,1,1,479,0,0,1056,5,6423
10907817,1995,4000226,1,1,479,0,0,1056,5,1200
10907817,1995,4000226,1,1,479,0,0,1056,5,6423
10938235,1975,4000226,1,1,479,0,0,1056,5,1200
10938235,1975,4000226,1,1,479,0,0,1056,5,6423
10938681,1992,4000226,1,1,479,0,0,1056,5,1200
10938681,1992,4000226,1,1,479,0,0,1056,5,6423
10949177,1975,4000226,1,1,479,0,0,1056,5,1200
10949177,1975,4000226,1,1,479,0,0,1056,5,6423
10949135,1975,4000226,1,1,479,0,0,1056,5,1200
10949135,1975,4000226,1,1,479,0,0,1056,5,6423
10910313,1993,4000226,1,1,479,0,0,1056,5,1200
10910313,1993,4000226,1,1,479,0,0,1056,5,6423
10949249,1975,4000226,1,1,479,0,0,1056,5,1200
10949249,1975,4000226,1,1,479,0,0,1056,5,6423
10949264,1975,4000226,1,1,479,0,0,1056,5,1200
10949264,1975,4000226,1,1,479,0,0,1056,5,6423
10950555,1986,4000226,1,1,479,0,0,1056,5,1200
10950555,1986,4000226,1,1,479,0,0,1056,5,6423
10989249,1988,4000226,1,1,479,0,0,1056,5,1200
10989249,1988,4000226,1,1,479,0,0,1056,5,6423
10797003,1999,4003510,1,1,80,0,0,87,4,6000
10797016,1986,4003510,1,1,80,0,0,87,4,6000
10909930,1979,4000226,1,1,479,0,0,1056,5,1200
10909930,1979,4000226,1,1,479,0,0,1056,5,6423
10940923,1977,4000226,1,1,479,0,0,1056,5,1200
10940923,1977,4000226,1,1,479,0,0,1056,5,6423
10970457,1992,4000226,1,1,479,0,0,1056,5,1200
10970457,1992,4000226,1,1,479,0,0,1056,5,6423
10907851,1995,4000226,1,1,479,0,0,1056,5,1200
10907851,1995,4000226,1,1,479,0,0,1056,5,6423
10908148,1995,4000226,1,1,479,0,0,1056,5,1200
10908148,1995,4000226,1,1,479,0,0,1056,5,6423
10821175,1972,4000226,1,1,479,0,0,1056,5,1200
10821175,1972,4000226,1,1,479,0,0,1056,5,6423
10907482,1990,4000226,1,1,479,0,0,1056,5,1200
10907482,1990,4000226,1,1,479,0,0,1056,5,6423
10907543,1990,4000226,1,1,479,0,0,1056,5,1200
10907543,1990,4000226,1,1,479,0,0,1056,5,6423
10907623,1988,4000226,1,1,479,0,0,1056,5,1200
10907623,1988,4000226,1,1,479,0,0,1056,5,6423
10990660,1988,4000226,1,1,479,0,0,1056,5,1200
10990660,1988,4000226,1,1,479,0,0,1056,5,6423
11203414,2003,11203412,1,1,0,0,0,0,0,78600
11209868,1984,4000226,1,1,479,0,0,1056,5,1200
11209868,1984,4000226,1,1,479,0,0,1056,5,6423
11210932,1979,4000226,1,1,479,0,0,1056,5,1200
11210932,1979,4000226,1,1,479,0,0,1056,5,6423
11063014,1984,4000226,1,1,479,0,0,1056,5,1200
11063014,1984,4000226,1,1,479,0,0,1056,5,6423
11063138,1985,4000226,1,1,479,0,0,1056,5,1200
11063138,1985,4000226,1,1,479,0,0,1056,5,6423
11175001,1997,4004324,3,1,47,0,0,36,3,6600
11149657,2003,9611953,3,2,14,0,0,13,4,10100
10944666,1983,4000226,1,1,479,0,0,1056,5,1200
10944666,1983,4000226,1,1,479,0,0,1056,5,6423
11283491,1922,4023446,1,1,33,0,0,37,3,4000
11283491,1922,4023446,1,1,33,0,0,37,3,4125
10962507,1990,4000226,1,1,479,0,0,1056,5,1200
10962507,1990,4000226,1,1,479,0,0,1056,5,6423
11229111,2000,4003510,1,1,80,0,0,87,4,6000
10931471,1996,4000226,1,1,479,0,0,1056,5,1200
10931471,1996,4000226,1,1,479,0,0,1056,5,6423
10935398,1994,4000226,1,1,479,0,0,1056,5,1200
10935398,1994,4000226,1,1,479,0,0,1056,5,6423
10931031,1996,4000226,1,1,479,0,0,1056,5,1200
10931031,1996,4000226,1,1,479,0,0,1056,5,6423
10934354,1970,4000226,1,1,479,0,0,1056,5,1200
10934354,1970,4000226,1,1,479,0,0,1056,5,6423
10934765,1981,4000226,1,1,479,0,0,1056,5,1200
10934765,1981,4000226,1,1,479,0,0,1056,5,6423
10934891,1978,4000226,1,1,479,0,0,1056,5,1200
10934891,1978,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10944770,1982,4000226,1,1,479,0,0,1056,5,1200
10944770,1982,4000226,1,1,479,0,0,1056,5,6423
10933376,1977,4000226,1,1,479,0,0,1056,5,1200
10933376,1977,4000226,1,1,479,0,0,1056,5,6423
10946374,1984,4000226,1,1,479,0,0,1056,5,1200
10946374,1984,4000226,1,1,479,0,0,1056,5,6423
10946731,1986,4000226,1,1,479,0,0,1056,5,1200
10946731,1986,4000226,1,1,479,0,0,1056,5,6423
10962436,1990,4000226,1,1,479,0,0,1056,5,1200
10962436,1990,4000226,1,1,479,0,0,1056,5,6423
10962453,1990,4000226,1,1,479,0,0,1056,5,1200
10962453,1990,4000226,1,1,479,0,0,1056,5,6423
11263034,1784,4022958,2,0,28,0,0,61,4,1200
11264258,1828,4000036,2,1,92,0,0,155,5,1800
11285134,1914,4000076,1,1,10,0,0,14,3,46003
11285134,1914,4000076,1,1,10,0,0,14,3,4000
10933287,1984,4000226,1,1,479,0,0,1056,5,1200
10933287,1984,4000226,1,1,479,0,0,1056,5,6423
10933423,1990,4000226,1,1,479,0,0,1056,5,1200
10933423,1990,4000226,1,1,479,0,0,1056,5,6423
10933429,1996,4000226,1,1,479,0,0,1056,5,1200
10933429,1996,4000226,1,1,479,0,0,1056,5,6423
10945429,1984,4000226,1,1,479,0,0,1056,5,1200
10945429,1984,4000226,1,1,479,0,0,1056,5,6423
11440723,1961,4023963,1,1,40,0,0,40,4,6612
11440723,1961,4023963,1,1,40,0,0,40,4,1700
11440723,1961,4023963,1,1,40,0,0,40,4,9434
11440723,1961,4023963,1,1,40,0,0,40,4,5736
11440723,1961,4023963,1,1,40,0,0,40,4,79098
11209738,1982,4000226,1,1,479,0,0,1056,5,1200
11209738,1982,4000226,1,1,479,0,0,1056,5,6423
11077728,1962,4000553,1,1,125,0,0,64,3,8000
11077728,1962,4000553,1,1,125,0,0,64,3,6900
11630535,2002,4004808,1,2,19,0,0,13,3,8000
11652575,1989,4000544,2,1,43,0,0,26,3,4000
11652575,1989,4000544,2,1,43,0,0,26,3,2350
11652588,1983,4000544,2,1,43,0,0,26,3,4000
11652588,1983,4000544,2,1,43,0,0,26,3,2350
11652614,1971,4000544,2,1,43,0,0,26,3,4000
11652614,1971,4000544,2,1,43,0,0,26,3,2350
11652630,1991,4000544,2,1,43,0,0,26,3,4000
11652630,1991,4000544,2,1,43,0,0,26,3,2350
11560897,2005,4002269,2,1,42,0,0,37,3,3232
10963275,1894,4024576,1,2,27,0,0,29,3,9000
10963275,1894,4024576,1,2,27,0,0,29,3,2942
11512871,1615,4027041,1,1,4,0,0,13,3,8000
11512871,1615,4027041,1,1,4,0,0,13,3,78467
11512871,1615,4027041,1,1,4,0,0,13,3,9434
11321533,1965,4001711,1,1,31,0,0,38,3,9000
11321533,1965,4001711,1,1,31,0,0,38,3,2942
13929166,1874,9607630,1,1,8,0,0,10,0,13100
11771005,1997,4001088,2,1,27,0,0,26,3,3000
11771005,1997,4001088,2,1,27,0,0,26,3,3232
11771005,1997,4001088,2,1,27,0,0,26,3,3000
11771005,1997,4001088,2,1,27,0,0,26,3,1400
11750117,2000,4026970,2,2,166,2,0,148,4,1200
11750133,1998,4026970,2,2,166,2,0,148,4,1200
11764840,1935,4023574,2,0,17,0,0,20,3,1000
11764840,1935,4023574,2,0,17,0,0,20,3,9434
11590096,1955,4000068,1,1,94,0,0,109,4,9500
11590096,1955,4000068,1,1,94,0,0,109,4,8000
11590096,1955,4000068,1,1,94,0,0,109,4,6042
11590096,1955,4000068,1,1,94,0,0,109,4,4347
11590171,1935,4000068,1,1,94,0,0,109,4,9500
11590171,1935,4000068,1,1,94,0,0,109,4,8000
11590171,1935,4000068,1,1,94,0,0,109,4,6042
11590171,1935,4000068,1,1,94,0,0,109,4,4347
11631769,1916,4026243,2,1,11,0,0,11,2,1200
11572944,1903,4000032,2,0,46,0,0,80,3,2042
11572944,1903,4000032,2,0,46,0,0,80,3,3960
11572975,1951,4000032,2,0,46,0,0,80,3,2042
11572975,1951,4000032,2,0,46,0,0,80,3,3960
11652683,1991,4000544,2,1,43,0,0,26,3,4000
11652683,1991,4000544,2,1,43,0,0,26,3,2350
11483889,1988,4000226,1,1,479,0,0,1056,5,1200
11483889,1988,4000226,1,1,479,0,0,1056,5,6423
11484453,2004,4006552,1,2,48,0,0,41,3,4413
11484453,2004,4006552,1,2,48,0,0,41,3,6382
11303211,1830,4026452,1,0,3,0,0,11,3,8802
11303211,1830,4026452,1,0,3,0,0,11,3,8000
11303211,1830,4026452,1,0,3,0,0,11,3,4496
11484596,1990,4000226,1,1,479,0,0,1056,5,1200
11484596,1990,4000226,1,1,479,0,0,1056,5,6423
11484706,1990,4000226,1,1,479,0,0,1056,5,1200
11484706,1990,4000226,1,1,479,0,0,1056,5,6423
11495766,1991,4002269,2,1,42,0,0,37,3,3232
11151022,1986,4000226,1,1,479,0,0,1056,5,1200
11151022,1986,4000226,1,1,479,0,0,1056,5,6423
11487306,1847,4022960,2,1,8,0,0,24,4,4000
11487306,1847,4022960,2,1,8,0,0,24,4,1430
11487306,1847,4022960,2,1,8,0,0,24,4,1110
11487306,1847,4022960,2,1,8,0,0,24,4,8458
11487351,1982,4000226,1,1,479,0,0,1056,5,1200
11487351,1982,4000226,1,1,479,0,0,1056,5,6423
11487444,1990,4000226,1,1,479,0,0,1056,5,1200
11487444,1990,4000226,1,1,479,0,0,1056,5,6423
11517588,1985,4000226,1,1,479,0,0,1056,5,1200
11517588,1985,4000226,1,1,479,0,0,1056,5,6423
11560736,2005,4002269,2,1,42,0,0,37,3,3232
11770914,2004,4001088,2,1,27,0,0,26,3,3000
11770914,2004,4001088,2,1,27,0,0,26,3,3232
11770914,2004,4001088,2,1,27,0,0,26,3,3000
11770914,2004,4001088,2,1,27,0,0,26,3,1400
11770954,1989,4001088,2,1,27,0,0,26,3,3000
11770954,1989,4001088,2,1,27,0,0,26,3,3232
11770954,1989,4001088,2,1,27,0,0,26,3,3000
11770954,1989,4001088,2,1,27,0,0,26,3,1400
11543513,1985,4001763,1,1,37,0,0,44,3,8000
11543513,1985,4001763,1,1,37,0,0,44,3,3182
11151033,1986,4000226,1,1,479,0,0,1056,5,1200
11151033,1986,4000226,1,1,479,0,0,1056,5,6423
11151145,1985,4000226,1,1,479,0,0,1056,5,1200
11151145,1985,4000226,1,1,479,0,0,1056,5,6423
11306610,1986,4000226,1,1,479,0,0,1056,5,1200
11306610,1986,4000226,1,1,479,0,0,1056,5,6423
11099260,1996,4004073,1,1,21,0,0,15,2,5000
11099260,1996,4004073,1,1,21,0,0,15,2,9434
11629324,1984,4004808,1,2,19,0,0,13,3,8000
11501391,1993,4002255,1,1,72,0,0,71,3,3000
11434752,1975,4000617,3,1,23,0,0,34,3,6900
11638057,1988,4004808,1,2,19,0,0,13,3,8000
11638142,1994,4004808,1,2,19,0,0,13,3,8000
11517665,1990,4000226,1,1,479,0,0,1056,5,1200
11517665,1990,4000226,1,1,479,0,0,1056,5,6423
11159744,0,4026243,2,1,11,0,0,11,2,1200
11237215,1977,4000997,1,1,65,0,0,67,3,2500
11237215,1977,4000997,1,1,65,0,0,67,3,3989
11237362,1981,4000997,1,1,65,0,0,67,3,2500
11237362,1981,4000997,1,1,65,0,0,67,3,3989
11636827,1964,4000298,1,1,75,1,0,143,4,6000
11287550,1917,4000076,1,1,10,0,0,14,3,46003
11287550,1917,4000076,1,1,10,0,0,14,3,4000
11433525,1977,4001763,1,1,37,0,0,44,3,8000
11433525,1977,4001763,1,1,37,0,0,44,3,3182
11433589,1977,4001763,1,1,37,0,0,44,3,8000
11433589,1977,4001763,1,1,37,0,0,44,3,3182
11433648,1984,4001763,1,1,37,0,0,44,3,8000
11433648,1984,4001763,1,1,37,0,0,44,3,3182
11469773,1992,4000226,1,1,479,0,0,1056,5,1200
11469773,1992,4000226,1,1,479,0,0,1056,5,6423
11237122,1993,4000997,1,1,65,0,0,67,3,2500
11237122,1993,4000997,1,1,65,0,0,67,3,3989
11237138,1962,4000997,1,1,65,0,0,67,3,2500
11237138,1962,4000997,1,1,65,0,0,67,3,3989
11639023,0,4000553,1,1,125,0,0,64,3,8000
11639023,0,4000553,1,1,125,0,0,64,3,6900
11302936,1824,4026452,1,0,3,0,0,11,3,8802
11302936,1824,4026452,1,0,3,0,0,11,3,8000
11302936,1824,4026452,1,0,3,0,0,11,3,4496
12042574,1883,4005104,3,0,31,0,0,28,3,20144
12014781,1723,4024279,1,1,9,0,0,18,3,4000
12014781,1723,4024279,1,1,9,0,0,18,3,9434
11944123,1989,4002293,1,1,43,0,0,35,3,8212
11944123,1989,4002293,1,1,43,0,0,35,3,9434
11944123,1989,4002293,1,1,43,0,0,35,3,8212
11944192,1989,4002293,1,1,43,0,0,35,3,8212
11944192,1989,4002293,1,1,43,0,0,35,3,9434
11944192,1989,4002293,1,1,43,0,0,35,3,8212
12014830,1723,4024279,1,1,9,0,0,18,3,4000
12014830,1723,4024279,1,1,9,0,0,18,3,9434
11953212,1979,4002155,1,1,56,0,0,56,4,8600
11953212,1979,4002155,1,1,56,0,0,56,4,8458
11917070,1785,11181089,1,1,2,0,0,16,4,9476
12076482,1984,4000226,1,1,479,0,0,1056,5,1200
12076482,1984,4000226,1,1,479,0,0,1056,5,6423
12076514,1984,4000226,1,1,479,0,0,1056,5,1200
12076514,1984,4000226,1,1,479,0,0,1056,5,6423
11962186,1985,4002155,1,1,56,0,0,56,4,8600
11962186,1985,4002155,1,1,56,0,0,56,4,8458
11962198,1983,4002155,1,1,56,0,0,56,4,8600
11962198,1983,4002155,1,1,56,0,0,56,4,8458
11962220,1997,4002155,1,1,56,0,0,56,4,8600
11962220,1997,4002155,1,1,56,0,0,56,4,8458
12076534,1984,4000226,1,1,479,0,0,1056,5,1200
12076534,1984,4000226,1,1,479,0,0,1056,5,6423
11942922,1995,4006552,1,2,48,0,0,41,3,4413
11942922,1995,4006552,1,2,48,0,0,41,3,6382
11942956,1996,4006552,1,2,48,0,0,41,3,4413
11942956,1996,4006552,1,2,48,0,0,41,3,6382
11979653,2004,4004286,1,2,51,0,0,20,3,8000
11979777,2005,4004286,1,2,51,0,0,20,3,8000
11962233,1986,4002155,1,1,56,0,0,56,4,8600
11962233,1986,4002155,1,1,56,0,0,56,4,8458
11487550,1990,4000226,1,1,479,0,0,1056,5,1200
11487550,1990,4000226,1,1,479,0,0,1056,5,6423
11916881,1769,11181089,1,1,2,0,0,16,4,9476
11990306,1943,4000617,3,1,23,0,0,34,3,6900
13866066,1877,4022878,2,1,39,0,0,77,5,75015
13866066,1877,4022878,2,1,39,0,0,77,5,1000
13866066,1877,4022878,2,1,39,0,0,77,5,9434
13866066,1877,4022878,2,1,39,0,0,77,5,75000
12074080,1974,4000226,1,1,479,0,0,1056,5,1200
12074080,1974,4000226,1,1,479,0,0,1056,5,6423
12077384,1990,4000226,1,1,479,0,0,1056,5,1200
12077384,1990,4000226,1,1,479,0,0,1056,5,6423
12078340,1995,4000226,1,1,479,0,0,1056,5,1200
12078340,1995,4000226,1,1,479,0,0,1056,5,6423
12077165,1986,4000226,1,1,479,0,0,1056,5,1200
12077165,1986,4000226,1,1,479,0,0,1056,5,6423
12077355,1991,4000226,1,1,479,0,0,1056,5,1200
12077355,1991,4000226,1,1,479,0,0,1056,5,6423
11943926,1978,4002293,1,1,43,0,0,35,3,8212
11943926,1978,4002293,1,1,43,0,0,35,3,9434
11943926,1978,4002293,1,1,43,0,0,35,3,8212
11983946,1888,4005104,3,0,31,0,0,28,3,20144
12078671,1976,4000226,1,1,479,0,0,1056,5,1200
12078671,1976,4000226,1,1,479,0,0,1056,5,6423
12078748,1985,4000226,1,1,479,0,0,1056,5,1200
12078748,1985,4000226,1,1,479,0,0,1056,5,6423
12076269,1976,4000226,1,1,479,0,0,1056,5,1200
12076269,1976,4000226,1,1,479,0,0,1056,5,6423
12076377,1979,4000226,1,1,479,0,0,1056,5,1200
12076377,1979,4000226,1,1,479,0,0,1056,5,6423
12076450,1981,4000226,1,1,479,0,0,1056,5,1200
12076450,1981,4000226,1,1,479,0,0,1056,5,6423
11773881,1922,4023389,3,1,53,0,0,62,3,6982
11773881,1922,4023389,3,1,53,0,0,62,3,6924
11748824,2000,4001619,3,1,85,0,0,56,3,6900
11748829,1999,4001619,3,1,85,0,0,56,3,6900
11743302,1628,4022840,3,1,6,0,0,20,5,00176
11668545,1912,4000032,2,0,46,0,0,80,3,2042
11668545,1912,4000032,2,0,46,0,0,80,3,3960
11725942,2000,4000849,2,0,69,0,0,42,3,2300
11725942,2000,4000849,2,0,69,0,0,42,3,9434
11725942,2000,4000849,2,0,69,0,0,42,3,1308
11782965,1749,4031425,3,1,2,0,0,10,3,20144
11782965,1749,4031425,3,1,2,0,0,10,3,6808
11797994,2006,4028890,1,1,56,1,0,30,3,3000
11740155,1982,4000226,1,1,479,0,0,1056,5,1200
11740155,1982,4000226,1,1,479,0,0,1056,5,6423
11727853,1910,4022967,1,1,23,0,0,39,3,9500
11727853,1910,4022967,1,1,23,0,0,39,3,4347
11727853,1910,4022967,1,1,23,0,0,39,3,6010
11796919,1997,4028890,1,1,56,1,0,30,3,3000
11686424,1966,4000298,1,1,75,1,0,143,4,6000
11686443,1966,4000298,1,1,75,1,0,143,4,6000
11686453,1963,4000298,1,1,75,1,0,143,4,6000
11926833,2004,4028890,1,1,56,1,0,30,3,3000
11751590,1993,4002749,2,1,45,0,0,45,3,2500
11751688,1996,4002749,2,1,45,0,0,45,3,2500
11751714,1996,4002749,2,1,45,0,0,45,3,2500
11751726,1996,4002749,2,1,45,0,0,45,3,2500
11764782,1930,4023574,2,0,17,0,0,20,3,1000
11764782,1930,4023574,2,0,17,0,0,20,3,9434
11975862,1980,4004286,1,2,51,0,0,20,3,8000
11975993,1985,4004286,1,2,51,0,0,20,3,8000
11725384,1894,4022751,1,1,25,0,0,28,3,8802
11725384,1894,4022751,1,1,25,0,0,28,3,4496
11750226,1998,4026970,2,2,166,2,0,148,4,1200
11750250,1998,4026970,2,2,166,2,0,148,4,1200
11755530,1994,4000226,1,1,479,0,0,1056,5,1200
11755530,1994,4000226,1,1,479,0,0,1056,5,6423
11750065,2000,4026970,2,2,166,2,0,148,4,1200
11748760,1980,4001619,3,1,85,0,0,56,3,6900
11725860,1979,4000849,2,0,69,0,0,42,3,2300
11725860,1979,4000849,2,0,69,0,0,42,3,9434
11725860,1979,4000849,2,0,69,0,0,42,3,1308
11725894,1994,4000849,2,0,69,0,0,42,3,2300
11725894,1994,4000849,2,0,69,0,0,42,3,9434
11725894,1994,4000849,2,0,69,0,0,42,3,1308
11748791,2004,4001619,3,1,85,0,0,56,3,6900
11727197,1885,4022967,1,1,23,0,0,39,3,9500
11727197,1885,4022967,1,1,23,0,0,39,3,4347
11727197,1885,4022967,1,1,23,0,0,39,3,6010
11773104,1958,4000617,3,1,23,0,0,34,3,6900
12437706,1857,4023097,1,1,7,0,0,27,3,9604
12437706,1857,4023097,1,1,7,0,0,27,3,9000
12437706,1857,4023097,1,1,7,0,0,27,3,2942
12437706,1857,4023097,1,1,7,0,0,27,3,9434
12437706,1857,4023097,1,1,7,0,0,27,3,5736
12364506,1933,4023389,3,1,53,0,0,62,3,6982
12364506,1933,4023389,3,1,53,0,0,62,3,6924
12309254,1974,4000226,1,1,479,0,0,1056,5,1200
12309254,1974,4000226,1,1,479,0,0,1056,5,6423
12457223,1720,4023353,2,1,25,0,0,62,5,1200
12431402,1937,4003409,2,1,25,0,0,21,3,3960
12431402,1937,4003409,2,1,25,0,0,21,3,1000
12431402,1937,4003409,2,1,25,0,0,21,3,9434
12430776,1848,4023364,1,1,2,0,0,6,3,1950
12430776,1848,4023364,1,1,2,0,0,6,3,9044
12430776,1848,4023364,1,1,2,0,0,6,3,3981
12437401,1927,4024942,1,1,3,0,0,6,2,3000
12306128,1978,4000226,1,1,479,0,0,1056,5,1200
12306128,1978,4000226,1,1,479,0,0,1056,5,6423
12030719,1994,4000488,2,1,54,0,0,43,3,3232
12030719,1994,4000488,2,1,54,0,0,43,3,1400
12308818,1997,4001675,1,1,22,0,0,15,3,7742
12314880,1982,4001675,1,1,22,0,0,15,3,7742
12314969,1992,4001675,1,1,22,0,0,15,3,7742
12312786,1756,4024279,1,1,9,0,0,18,3,4000
12312786,1756,4024279,1,1,9,0,0,18,3,9434
12312828,1750,4024279,1,1,9,0,0,18,3,4000
12312828,1750,4024279,1,1,9,0,0,18,3,9434
12314717,1967,4001675,1,1,22,0,0,15,3,7742
12314749,1972,4001675,1,1,22,0,0,15,3,7742
12314776,1979,4001675,1,1,22,0,0,15,3,7742
12464611,1717,4023367,1,1,2,0,0,12,3,9500
12464611,1717,4023367,1,1,2,0,0,12,3,6317
12464611,1717,4023367,1,1,2,0,0,12,3,4347
12464611,1717,4023367,1,1,2,0,0,12,3,6000
12464611,1717,4023367,1,1,2,0,0,12,3,9434
12101165,1997,4027534,1,1,53,0,0,41,3,8000
12101185,2003,4027534,1,1,53,0,0,41,3,8000
13901240,1872,4022945,1,0,16,0,0,29,4,1950
13901240,1872,4022945,1,0,16,0,0,29,4,3900
12096712,1982,4000226,1,1,479,0,0,1056,5,1200
12096712,1982,4000226,1,1,479,0,0,1056,5,6423
12102094,2000,4027534,1,1,53,0,0,41,3,8000
12102219,1998,4027534,1,1,53,0,0,41,3,8000
12102251,1999,4027534,1,1,53,0,0,41,3,8000
12131929,1956,4002143,1,0,24,0,0,36,3,6000
12146610,1977,4000226,1,1,479,0,0,1056,5,1200
12146610,1977,4000226,1,1,479,0,0,1056,5,6423
12146951,1977,4000226,1,1,479,0,0,1056,5,1200
12146951,1977,4000226,1,1,479,0,0,1056,5,6423
13901644,1913,13239575,1,1,8,0,0,19,4,4143
13901644,1913,13239575,1,1,8,0,0,19,4,68200
13901644,1913,13239575,1,0,8,0,0,19,4,4143
13901644,1913,13239575,1,0,8,0,0,19,4,68200
12147046,1977,4000226,1,1,479,0,0,1056,5,1200
12147046,1977,4000226,1,1,479,0,0,1056,5,6423
12147097,1977,4000226,1,1,479,0,0,1056,5,1200
12147097,1977,4000226,1,1,479,0,0,1056,5,6423
12099700,1982,4000226,1,1,479,0,0,1056,5,1200
12099700,1982,4000226,1,1,479,0,0,1056,5,6423
12099727,1985,4000226,1,1,479,0,0,1056,5,1200
12099727,1985,4000226,1,1,479,0,0,1056,5,6423
12145579,1630,4022840,3,1,6,0,0,20,5,00176
12147513,1979,4000226,1,1,479,0,0,1056,5,1200
12147513,1979,4000226,1,1,479,0,0,1056,5,6423
12222517,2006,9689942,1,1,108,3,0,133,3,8200
12222517,2006,9689942,1,1,108,3,0,133,3,9434
12142503,1989,4003007,1,0,29,0,0,19,3,5000
12142503,1989,4003007,1,0,29,0,0,19,3,9434
12142672,2005,4003007,1,0,29,0,0,19,3,5000
12142672,2005,4003007,1,0,29,0,0,19,3,9434
12142713,1999,4003007,1,0,29,0,0,19,3,5000
12142713,1999,4003007,1,0,29,0,0,19,3,9434
12147332,1977,4000226,1,1,479,0,0,1056,5,1200
12147332,1977,4000226,1,1,479,0,0,1056,5,6423
12147478,1977,4000226,1,1,479,0,0,1056,5,1200
12147478,1977,4000226,1,1,479,0,0,1056,5,6423
12292994,1836,4000036,2,1,92,0,0,155,5,1800
12293129,1843,4023030,2,1,1,0,0,3,2,1200
12313128,1750,4024279,1,1,9,0,0,18,3,4000
12313128,1750,4024279,1,1,9,0,0,18,3,9434
12313856,1750,4024279,1,1,9,0,0,18,3,4000
12313856,1750,4024279,1,1,9,0,0,18,3,9434
12184074,1981,4000226,1,1,479,0,0,1056,5,1200
12184074,1981,4000226,1,1,479,0,0,1056,5,6423
12313925,1750,4024279,1,1,9,0,0,18,3,4000
12313925,1750,4024279,1,1,9,0,0,18,3,9434
12098453,1984,4000226,1,1,479,0,0,1056,5,1200
12098453,1984,4000226,1,1,479,0,0,1056,5,6423
12184085,1981,4000226,1,1,479,0,0,1056,5,1200
12184085,1981,4000226,1,1,479,0,0,1056,5,6423
12132027,1959,4002143,1,0,24,0,0,36,3,6000
12132040,1984,4002143,1,0,24,0,0,36,3,6000
12099052,1996,4000226,1,1,479,0,0,1056,5,1200
12099052,1996,4000226,1,1,479,0,0,1056,5,6423
